iteration,loss,gradient_norm
3352,6722.60122666,0.497373896066
3353,6722.59133283,0.497233415708
3354,6722.58144458,0.497093027396
3355,6722.57156192,0.496952731026
3356,6722.56168483,0.496812526494
3357,6722.55181331,0.496672413696
3358,6722.54194737,0.496532392527
3359,6722.53208698,0.496392462885
3360,6722.52223215,0.496252624664
3361,6722.51238287,0.496112877762
3362,6722.50253913,0.495973222075
3363,6722.49270094,0.4958336575
3364,6722.48286828,0.495694183934
3365,6722.47304116,0.495554801274
3366,6722.46321956,0.495415509417
3367,6722.45340347,0.49527630826
3368,6722.44359291,0.495137197701
3369,6722.43378785,0.494998177638
3370,6722.4239883,0.494859247969
3371,6722.41419425,0.49472040859
3372,6722.40440569,0.494581659401
3373,6722.39462262,0.4944430003
3374,6722.38484503,0.494304431184
3375,6722.37507293,0.494165951953
3376,6722.3653063,0.494027562505
3377,6722.35554513,0.493889262739
3378,6722.34578943,0.493751052554
3379,6722.33603919,0.493612931849
3380,6722.32629441,0.493474900523
3381,6722.31655507,0.493336958476
3382,6722.30682118,0.493199105606
3383,6722.29709272,0.493061341815
3384,6722.2873697,0.492923667001
3385,6722.27765211,0.492786081064
3386,6722.26793994,0.492648583905
3387,6722.25823319,0.492511175424
3388,6722.24853185,0.492373855521
3389,6722.23883592,0.492236624097
3390,6722.22914539,0.492099481052
3391,6722.21946027,0.491962426287
3392,6722.20978053,0.491825459704
3393,6722.20010619,0.491688581202
3394,6722.19043723,0.491551790684
3395,6722.18077364,0.491415088051
3396,6722.17111544,0.491278473204
3397,6722.1614626,0.491141946045
3398,6722.15181512,0.491005506475
3399,6722.142173,0.490869154397
3400,6722.13253624,0.490732889713
3401,6722.12290483,0.490596712325
3402,6722.11327876,0.490460622135
3403,6722.10365802,0.490324619046
3404,6722.09404263,0.49018870296
3405,6722.08443256,0.49005287378
3406,6722.07482782,0.489917131408
3407,6722.0652284,0.489781475749
3408,6722.05563429,0.489645906706
3409,6722.04604549,0.48951042418
3410,6722.036462,0.489375028077
3411,6722.02688381,0.489239718298
3412,6722.01731091,0.48910449475
3413,6722.0077433,0.488969357334
3414,6721.99818098,0.488834305955
3415,6721.98862394,0.488699340517
3416,6721.97907218,0.488564460925
3417,6721.96952569,0.488429667083
3418,6721.95998446,0.488294958895
3419,6721.9504485,0.488160336265
3420,6721.94091779,0.4880257991
3421,6721.93139234,0.487891347304
3422,6721.92187213,0.487756980781
3423,6721.91235716,0.487622699437
3424,6721.90284744,0.487488503178
3425,6721.89334294,0.487354391909
3426,6721.88384368,0.487220365535
3427,6721.87434964,0.487086423962
3428,6721.86486081,0.486952567096
3429,6721.8553772,0.486818794844
3430,6721.8458988,0.48668510711
3431,6721.83642561,0.486551503802
3432,6721.82695761,0.486417984826
3433,6721.81749481,0.486284550089
3434,6721.8080372,0.486151199496
3435,6721.79858478,0.486017932956
3436,6721.78913754,0.485884750374
3437,6721.77969547,0.485751651658
3438,6721.77025858,0.485618636715
3439,6721.76082685,0.485485705453
3440,6721.75140029,0.485352857778
3441,6721.74197888,0.485220093599
3442,6721.73256262,0.485087412823
3443,6721.72315152,0.484954815359
3444,6721.71374556,0.484822301113
3445,6721.70434474,0.484689869994
3446,6721.69494905,0.484557521911
3447,6721.68555849,0.484425256771
3448,6721.67617306,0.484293074484
3449,6721.66679275,0.484160974958
3450,6721.65741755,0.484028958101
3451,6721.64804747,0.483897023822
3452,6721.63868249,0.483765172032
3453,6721.62932261,0.483633402637
3454,6721.61996784,0.483501715549
3455,6721.61061815,0.483370110676
3456,6721.60127356,0.483238587928
3457,6721.59193405,0.483107147214
3458,6721.58259962,0.482975788445
3459,6721.57327026,0.48284451153
3460,6721.56394597,0.482713316378
3461,6721.55462675,0.482582202902
3462,6721.5453126,0.48245117101
3463,6721.53600349,0.482320220613
3464,6721.52669945,0.482189351621
3465,6721.51740044,0.482058563946
3466,6721.50810649,0.481927857498
3467,6721.49881757,0.481797232188
3468,6721.48953368,0.481666687926
3469,6721.48025483,0.481536224625
3470,6721.470981,0.481405842196
3471,6721.46171219,0.481275540549
3472,6721.4524484,0.481145319596
3473,6721.44318962,0.48101517925
3474,6721.43393584,0.480885119422
3475,6721.42468707,0.480755140023
3476,6721.4154433,0.480625240966
3477,6721.40620453,0.480495422163
3478,6721.39697074,0.480365683526
3479,6721.38774194,0.480236024968
3480,6721.37851812,0.4801064464
3481,6721.36929927,0.479976947737
3482,6721.3600854,0.47984752889
3483,6721.35087649,0.479718189773
3484,6721.34167255,0.479588930298
3485,6721.33247357,0.479459750379
3486,6721.32327954,0.479330649929
3487,6721.31409046,0.47920162886
3488,6721.30490633,0.479072687088
3489,6721.29572714,0.478943824525
3490,6721.28655289,0.478815041085
3491,6721.27738357,0.478686336682
3492,6721.26821917,0.47855771123
3493,6721.2590597,0.478429164643
3494,6721.24990516,0.478300696835
3495,6721.24075552,0.478172307721
3496,6721.2316108,0.478043997215
3497,6721.22247098,0.477915765232
3498,6721.21333607,0.477787611686
3499,6721.20420605,0.477659536493
3500,6721.19508093,0.477531539566
3501,6721.1859607,0.477403620822
3502,6721.17684535,0.477275780175
3503,6721.16773488,0.477148017541
3504,6721.15862929,0.477020332835
3505,6721.14952857,0.476892725972
3506,6721.14043272,0.476765196869
3507,6721.13134173,0.476637745441
3508,6721.12225561,0.476510371604
3509,6721.11317434,0.476383075273
3510,6721.10409791,0.476255856366
3511,6721.09502634,0.476128714798
3512,6721.08595961,0.476001650486
3513,6721.07689771,0.475874663346
3514,6721.06784065,0.475747753295
3515,6721.05878842,0.475620920249
3516,6721.04974102,0.475494164126
3517,6721.04069844,0.475367484841
3518,6721.03166067,0.475240882313
3519,6721.02262772,0.475114356458
3520,6721.01359957,0.474987907194
3521,6721.00457623,0.474861534439
3522,6720.99555769,0.474735238108
3523,6720.98654395,0.474609018121
3524,6720.977535,0.474482874395
3525,6720.96853084,0.474356806848
3526,6720.95953146,0.474230815398
3527,6720.95053686,0.474104899963
3528,6720.94154703,0.47397906046
3529,6720.93256198,0.47385329681
3530,6720.92358169,0.473727608929
3531,6720.91460617,0.473601996736
3532,6720.9056354,0.473476460151
3533,6720.89666939,0.473350999091
3534,6720.88770813,0.473225613476
3535,6720.87875162,0.473100303225
3536,6720.86979985,0.472975068256
3537,6720.86085282,0.47284990849
3538,6720.85191052,0.472724823845
3539,6720.84297295,0.472599814241
3540,6720.83404011,0.472474879597
3541,6720.82511199,0.472350019833
3542,6720.81618858,0.472225234869
3543,6720.80726989,0.472100524625
3544,6720.79835591,0.47197588902
3545,6720.78944664,0.471851327975
3546,6720.78054207,0.47172684141
3547,6720.77164219,0.471602429246
3548,6720.76274701,0.471478091402
3549,6720.75385652,0.4713538278
3550,6720.74497071,0.47122963836
3551,6720.73608959,0.471105523002
3552,6720.72721314,0.470981481648
3553,6720.71834137,0.470857514219
3554,6720.70947426,0.470733620636
3555,6720.70061182,0.47060980082
3556,6720.69175404,0.470486054691
3557,6720.68290092,0.470362382173
3558,6720.67405245,0.470238783186
3559,6720.66520864,0.470115257652
3560,6720.65636946,0.469991805492
3561,6720.64753493,0.46986842663
3562,6720.63870504,0.469745120985
3563,6720.62987977,0.469621888481
3564,6720.62105914,0.46949872904
3565,6720.61224314,0.469375642584
3566,6720.60343175,0.469252629036
3567,6720.59462498,0.469129688317
3568,6720.58582283,0.469006820352
3569,6720.57702529,0.468884025061
3570,6720.56823235,0.468761302369
3571,6720.55944401,0.468638652197
3572,6720.55066027,0.46851607447
3573,6720.54188113,0.46839356911
3574,6720.53310657,0.468271136041
3575,6720.52433661,0.468148775186
3576,6720.51557122,0.468026486468
3577,6720.50681041,0.46790426981
3578,6720.49805418,0.467782125138
3579,6720.48930252,0.467660052374
3580,6720.48055542,0.467538051442
3581,6720.47181289,0.467416122267
3582,6720.46307491,0.467294264772
3583,6720.4543415,0.467172478881
3584,6720.44561263,0.46705076452
3585,6720.43688831,0.466929121611
3586,6720.42816853,0.466807550081
3587,6720.41945329,0.466686049853
3588,6720.41074259,0.466564620852
3589,6720.40203642,0.466443263003
3590,6720.39333478,0.466321976231
3591,6720.38463767,0.466200760461
3592,6720.37594507,0.466079615618
3593,6720.36725699,0.465958541628
3594,6720.35857342,0.465837538415
3595,6720.34989436,0.465716605905
3596,6720.34121981,0.465595744024
3597,6720.33254976,0.465474952698
3598,6720.32388421,0.465354231851
3599,6720.31522315,0.46523358141
3600,6720.30656658,0.465113001302
3601,6720.2979145,0.464992491451
3602,6720.2892669,0.464872051784
3603,6720.28062377,0.464751682228
3604,6720.27198513,0.464631382708
3605,6720.26335095,0.464511153152
3606,6720.25472124,0.464390993485
3607,6720.246096,0.464270903635
3608,6720.23747521,0.464150883528
3609,6720.22885889,0.464030933091
3610,6720.22024701,0.463911052251
3611,6720.21163958,0.463791240935
3612,6720.2030366,0.46367149907
3613,6720.19443806,0.463551826584
3614,6720.18584396,0.463432223404
3615,6720.17725429,0.463312689457
3616,6720.16866905,0.463193224671
3617,6720.16008824,0.463073828974
3618,6720.15151185,0.462954502293
3619,6720.14293988,0.462835244556
3620,6720.13437232,0.462716055692
3621,6720.12580918,0.462596935628
3622,6720.11725044,0.462477884292
3623,6720.10869611,0.462358901612
3624,6720.10014618,0.462239987518
3625,6720.09160065,0.462121141937
3626,6720.08305951,0.462002364798
3627,6720.07452276,0.46188365603
3628,6720.06599039,0.461765015562
3629,6720.05746241,0.461646443321
3630,6720.04893881,0.461527939238
3631,6720.04041958,0.461409503241
3632,6720.03190472,0.461291135259
3633,6720.02339424,0.461172835222
3634,6720.01488811,0.461054603059
3635,6720.00638635,0.460936438699
3636,6719.99788894,0.460818342072
3637,6719.98939589,0.460700313108
3638,6719.98090718,0.460582351735
3639,6719.97242282,0.460464457885
3640,6719.96394281,0.460346631487
3641,6719.95546713,0.46022887247
3642,6719.94699579,0.460111180766
3643,6719.93852878,0.459993556304
3644,6719.9300661,0.459875999014
3645,6719.92160774,0.459758508827
3646,6719.91315371,0.459641085674
3647,6719.90470399,0.459523729484
3648,6719.89625858,0.459406440189
3649,6719.88781749,0.459289217719
3650,6719.8793807,0.459172062006
3651,6719.87094822,0.45905497298
3652,6719.86252003,0.458937950571
3653,6719.85409615,0.458820994713
3654,6719.84567655,0.458704105334
3655,6719.83726124,0.458587282368
3656,6719.82885022,0.458470525745
3657,6719.82044348,0.458353835397
3658,6719.81204102,0.458237211255
3659,6719.80364284,0.458120653251
3660,6719.79524893,0.458004161318
3661,6719.78685928,0.457887735386
3662,6719.7784739,0.457771375387
3663,6719.77009278,0.457655081255
3664,6719.76171591,0.457538852921
3665,6719.75334331,0.457422690316
3666,6719.74497495,0.457306593375
3667,6719.73661084,0.457190562028
3668,6719.72825097,0.457074596209
3669,6719.71989534,0.45695869585
3670,6719.71154395,0.456842860884
3671,6719.70319679,0.456727091244
3672,6719.69485386,0.456611386862
3673,6719.68651516,0.456495747672
3674,6719.67818068,0.456380173607
3675,6719.66985042,0.456264664599
3676,6719.66152438,0.456149220582
3677,6719.65320254,0.45603384149
3678,6719.64488492,0.455918527255
3679,6719.6365715,0.455803277812
3680,6719.62826229,0.455688093094
3681,6719.61995727,0.455572973035
3682,6719.61165645,0.455457917568
3683,6719.60335982,0.455342926627
3684,6719.59506738,0.455228000147
3685,6719.58677913,0.455113138061
3686,6719.57849505,0.454998340304
3687,6719.57021516,0.454883606809
3688,6719.56193944,0.454768937512
3689,6719.55366789,0.454654332346
3690,6719.54540051,0.454539791247
3691,6719.53713729,0.454425314148
3692,6719.52887824,0.454310900984
3693,6719.52062334,0.454196551691
3694,6719.5123726,0.454082266202
3695,6719.50412601,0.453968044454
3696,6719.49588356,0.45385388638
3697,6719.48764527,0.453739791917
3698,6719.47941111,0.453625760999
3699,6719.47118109,0.453511793561
3700,6719.4629552,0.45339788954
3701,6719.45473345,0.45328404887
3702,6719.44651583,0.453170271487
3703,6719.43830232,0.453056557327
3704,6719.43009294,0.452942906325
3705,6719.42188768,0.452829318418
3706,6719.41368654,0.45271579354
3707,6719.4054895,0.452602331629
3708,6719.39729657,0.452488932621
3709,6719.38910775,0.45237559645
3710,6719.38092303,0.452262323055
3711,6719.3727424,0.45214911237
3712,6719.36456587,0.452035964333
3713,6719.35639343,0.45192287888
3714,6719.34822508,0.451809855947
3715,6719.34006082,0.451696895471
3716,6719.33190063,0.45158399739
3717,6719.32374453,0.45147116164
3718,6719.3155925,0.451358388157
3719,6719.30744454,0.451245676879
3720,6719.29930065,0.451133027743
3721,6719.29116083,0.451020440686
3722,6719.28302506,0.450907915646
3723,6719.27489336,0.450795452559
3724,6719.26676571,0.450683051364
3725,6719.25864212,0.450570711997
3726,6719.25052257,0.450458434397
3727,6719.24240707,0.450346218501
3728,6719.23429561,0.450234064247
3729,6719.22618819,0.450121971572
3730,6719.21808481,0.450009940415
3731,6719.20998546,0.449897970714
3732,6719.20189014,0.449786062406
3733,6719.19379884,0.449674215431
3734,6719.18571157,0.449562429725
3735,6719.17762832,0.449450705229
3736,6719.16954909,0.449339041879
3737,6719.16147387,0.449227439615
3738,6719.15340266,0.449115898376
3739,6719.14533546,0.449004418099
3740,6719.13727226,0.448892998724
3741,6719.12921306,0.448781640189
3742,6719.12115786,0.448670342434
3743,6719.11310666,0.448559105397
3744,6719.10505945,0.448447929018
3745,6719.09701622,0.448336813236
3746,6719.08897698,0.44822575799
3747,6719.08094172,0.448114763219
3748,6719.07291044,0.448003828864
3749,6719.06488314,0.447892954862
3750,6719.05685981,0.447782141154
3751,6719.04884045,0.44767138768
3752,6719.04082505,0.44756069438
3753,6719.03281362,0.447450061192
3754,6719.02480615,0.447339488058
3755,6719.01680263,0.447228974916
3756,6719.00880307,0.447118521708
3757,6719.00080746,0.447008128373
3758,6718.99281579,0.446897794852
3759,6718.98482807,0.446787521084
3760,6718.97684429,0.446677307011
3761,6718.96886445,0.446567152572
3762,6718.96088855,0.446457057709
3763,6718.95291657,0.446347022361
3764,6718.94494853,0.446237046471
3765,6718.93698441,0.446127129977
3766,6718.92902421,0.446017272822
3767,6718.92106794,0.445907474946
3768,6718.91311558,0.44579773629
3769,6718.90516713,0.445688056796
3770,6718.89722259,0.445578436404
3771,6718.88928196,0.445468875055
3772,6718.88134524,0.445359372692
3773,6718.87341241,0.445249929256
3774,6718.86548349,0.445140544687
3775,6718.85755846,0.445031218928
3776,6718.84963732,0.44492195192
3777,6718.84172007,0.444812743606
3778,6718.8338067,0.444703593926
3779,6718.82589722,0.444594502822
3780,6718.81799162,0.444485470237
3781,6718.8100899,0.444376496113
3782,6718.80219205,0.444267580392
3783,6718.79429807,0.444158723015
3784,6718.78640795,0.444049923926
3785,6718.77852171,0.443941183067
3786,6718.77063932,0.443832500379
3787,6718.76276079,0.443723875806
3788,6718.75488612,0.443615309289
3789,6718.7470153,0.443506800773
3790,6718.73914833,0.443398350199
3791,6718.73128521,0.44328995751
3792,6718.72342593,0.443181622649
3793,6718.71557049,0.44307334556
3794,6718.70771889,0.442965126184
3795,6718.69987113,0.442856964466
3796,6718.69202719,0.442748860348
3797,6718.68418709,0.442640813774
3798,6718.67635081,0.442532824686
3799,6718.66851835,0.442424893029
3800,6718.66068972,0.442317018746
3801,6718.6528649,0.44220920178
3802,6718.64504389,0.442101442075
3803,6718.63722669,0.441993739575
3804,6718.62941331,0.441886094224
3805,6718.62160373,0.441778505964
3806,6718.61379795,0.441670974741
3807,6718.60599597,0.441563500499
3808,6718.59819778,0.441456083181
3809,6718.59040339,0.441348722731
3810,6718.58261279,0.441241419094
3811,6718.57482598,0.441134172214
3812,6718.56704295,0.441026982035
3813,6718.5592637,0.440919848503
3814,6718.55148823,0.440812771561
3815,6718.54371654,0.440705751153
3816,6718.53594862,0.440598787225
3817,6718.52818447,0.440491879722
3818,6718.52042409,0.440385028588
3819,6718.51266747,0.440278233768
3820,6718.50491461,0.440171495207
3821,6718.49716552,0.44006481285
3822,6718.48942017,0.439958186642
3823,6718.48167858,0.439851616528
3824,6718.47394074,0.439745102454
3825,6718.46620665,0.439638644365
3826,6718.4584763,0.439532242206
3827,6718.45074969,0.439425895923
3828,6718.44302682,0.439319605462
3829,6718.43530768,0.439213370767
3830,6718.42759228,0.439107191784
3831,6718.41988061,0.43900106846
3832,6718.41217266,0.43889500074
3833,6718.40446844,0.43878898857
3834,6718.39676794,0.438683031896
3835,6718.38907115,0.438577130664
3836,6718.38137809,0.43847128482
3837,6718.37368873,0.438365494311
3838,6718.36600309,0.438259759082
3839,6718.35832115,0.43815407908
3840,6718.35064291,0.438048454251
3841,6718.34296838,0.437942884542
3842,6718.33529755,0.437837369899
3843,6718.32763041,0.437731910268
3844,6718.31996696,0.437626505598
3845,6718.31230721,0.437521155833
3846,6718.30465114,0.437415860922
3847,6718.29699875,0.43731062081
3848,6718.28935005,0.437205435446
3849,6718.28170502,0.437100304775
3850,6718.27406368,0.436995228745
3851,6718.266426,0.436890207304
3852,6718.258792,0.436785240397
3853,6718.25116166,0.436680327974
3854,6718.24353499,0.43657546998
3855,6718.23591198,0.436470666364
3856,6718.22829262,0.436365917073
3857,6718.22067693,0.436261222054
3858,6718.21306489,0.436156581256
3859,6718.2054565,0.436051994625
3860,6718.19785176,0.43594746211
3861,6718.19025066,0.435842983658
3862,6718.18265321,0.435738559218
3863,6718.17505939,0.435634188738
3864,6718.16746922,0.435529872164
3865,6718.15988267,0.435425609447
3866,6718.15229976,0.435321400533
3867,6718.14472048,0.435217245371
3868,6718.13714482,0.435113143909
3869,6718.12957279,0.435009096096
3870,6718.12200438,0.43490510188
3871,6718.11443959,0.43480116121
3872,6718.10687841,0.434697274034
3873,6718.09932084,0.434593440301
3874,6718.09176689,0.43448965996
3875,6718.08421654,0.434385932959
3876,6718.07666979,0.434282259248
3877,6718.06912665,0.434178638774
3878,6718.0615871,0.434075071488
3879,6718.05405116,0.433971557338
3880,6718.0465188,0.433868096274
3881,6718.03899004,0.433764688244
3882,6718.03146486,0.433661333198
3883,6718.02394327,0.433558031085
3884,6718.01642527,0.433454781855
3885,6718.00891084,0.433351585457
3886,6718.00139999,0.43324844184
3887,6717.99389271,0.433145350954
3888,6717.98638901,0.433042312749
3889,6717.97888888,0.432939327175
3890,6717.97139231,0.432836394181
3891,6717.96389931,0.432733513717
3892,6717.95640986,0.432630685733
3893,6717.94892398,0.432527910179
3894,6717.94144165,0.432425187005
3895,6717.93396288,0.432322516161
3896,6717.92648766,0.432219897598
3897,6717.91901598,0.432117331265
3898,6717.91154785,0.432014817113
3899,6717.90408327,0.431912355093
3900,6717.89662222,0.431809945154
3901,6717.88916471,0.431707587247
3902,6717.88171074,0.431605281323
3903,6717.87426029,0.431503027332
3904,6717.86681338,0.431400825225
3905,6717.85937,0.431298674953
3906,6717.85193014,0.431196576467
3907,6717.8444938,0.431094529717
3908,6717.83706098,0.430992534655
3909,6717.82963167,0.430890591231
3910,6717.82220588,0.430788699397
3911,6717.8147836,0.430686859103
3912,6717.80736483,0.430585070302
3913,6717.79994957,0.430483332943
3914,6717.79253781,0.430381646979
3915,6717.78512955,0.43028001236
3916,6717.77772479,0.430178429039
3917,6717.77032352,0.430076896967
3918,6717.76292575,0.429975416095
3919,6717.75553147,0.429873986375
3920,6717.74814067,0.429772607759
3921,6717.74075336,0.429671280198
3922,6717.73336954,0.429570003644
3923,6717.72598919,0.42946877805
3924,6717.71861232,0.429367603367
3925,6717.71123893,0.429266479547
3926,6717.70386901,0.429165406542
3927,6717.69650256,0.429064384305
3928,6717.68913958,0.428963412787
3929,6717.68178006,0.428862491941
3930,6717.674424,0.428761621719
3931,6717.66707141,0.428660802074
3932,6717.65972227,0.428560032957
3933,6717.65237658,0.428459314322
3934,6717.64503435,0.428358646121
3935,6717.63769557,0.428258028307
3936,6717.63036023,0.428157460832
3937,6717.62302834,0.42805694365
3938,6717.61569989,0.427956476712
3939,6717.60837488,0.427856059972
3940,6717.6010533,0.427755693383
3941,6717.59373517,0.427655376897
3942,6717.58642046,0.427555110468
3943,6717.57910918,0.427454894049
3944,6717.57180133,0.427354727594
3945,6717.5644969,0.427254611054
3946,6717.5571959,0.427154544384
3947,6717.54989831,0.427054527537
3948,6717.54260414,0.426954560467
3949,6717.53531339,0.426854643126
3950,6717.52802605,0.426754775468
3951,6717.52074211,0.426654957448
3952,6717.51346159,0.426555189018
3953,6717.50618446,0.426455470133
3954,6717.49891074,0.426355800745
3955,6717.49164042,0.42625618081
3956,6717.4843735,0.426156610281
3957,6717.47710997,0.426057089111
3958,6717.46984983,0.425957617255
3959,6717.46259308,0.425858194667
3960,6717.45533972,0.425758821301
3961,6717.44808974,0.425659497111
3962,6717.44084315,0.425560222051
3963,6717.43359993,0.425460996076
3964,6717.42636009,0.425361819141
3965,6717.41912363,0.425262691199
3966,6717.41189054,0.425163612205
3967,6717.40466082,0.425064582113
3968,6717.39743446,0.424965600879
3969,6717.39021147,0.424866668456
3970,6717.38299184,0.4247677848
3971,6717.37577558,0.424668949865
3972,6717.36856267,0.424570163606
3973,6717.36135311,0.424471425978
3974,6717.35414691,0.424372736936
3975,6717.34694406,0.424274096435
3976,6717.33974456,0.424175504431
3977,6717.3325484,0.424076960877
3978,6717.32535558,0.423978465729
3979,6717.31816611,0.423880018943
3980,6717.31097997,0.423781620474
3981,6717.30379717,0.423683270277
3982,6717.2966177,0.423584968307
3983,6717.28944157,0.423486714521
3984,6717.28226876,0.423388508873
3985,6717.27509928,0.423290351319
3986,6717.26793312,0.423192241815
3987,6717.26077028,0.423094180316
3988,6717.25361076,0.422996166779
3989,6717.24645456,0.422898201158
3990,6717.23930167,0.422800283411
3991,6717.2321521,0.422702413492
3992,6717.22500583,0.422604591357
3993,6717.21786287,0.422506816964
3994,6717.21072322,0.422409090267
3995,6717.20358687,0.422311411223
3996,6717.19645381,0.422213779788
3997,6717.18932406,0.422116195919
3998,6717.1821976,0.422018659571
3999,6717.17507443,0.421921170702
4000,6717.16795456,0.421823729267
4001,6717.16083797,0.421726335223
4002,6717.15372466,0.421628988526
4003,6717.14661464,0.421531689133
4004,6717.13950791,0.421434437001
4005,6717.13240445,0.421337232087
4006,6717.12530426,0.421240074346
4007,6717.11820735,0.421142963736
4008,6717.11111371,0.421045900215
4009,6717.10402334,0.420948883737
4010,6717.09693624,0.420851914262
4011,6717.08985241,0.420754991745
4012,6717.08277183,0.420658116144
4013,6717.07569451,0.420561287416
4014,6717.06862046,0.420464505518
4015,6717.06154965,0.420367770407
4016,6717.05448211,0.420271082041
4017,6717.04741781,0.420174440376
4018,6717.04035676,0.420077845371
4019,6717.03329895,0.419981296983
4020,6717.02624439,0.419884795169
4021,6717.01919307,0.419788339887
4022,6717.01214499,0.419691931095
4023,6717.00510015,0.419595568749
4024,6716.99805854,0.419499252809
4025,6716.99102016,0.419402983231
4026,6716.98398501,0.419306759974
4027,6716.97695309,0.419210582994
4028,6716.9699244,0.419114452252
4029,6716.96289893,0.419018367703
4030,6716.95587668,0.418922329307
4031,6716.94885764,0.418826337022
4032,6716.94184183,0.418730390804
4033,6716.93482922,0.418634490614
4034,6716.92781983,0.418538636409
4035,6716.92081365,0.418442828147
4036,6716.91381068,0.418347065787
4037,6716.90681091,0.418251349287
4038,6716.89981434,0.418155678605
4039,6716.89282097,0.418060053701
4040,6716.8858308,0.417964474532
4041,6716.87884383,0.417868941057
4042,6716.87186005,0.417773453236
4043,6716.86487946,0.417678011026
4044,6716.85790206,0.417582614387
4045,6716.85092785,0.417487263277
4046,6716.84395682,0.417391957655
4047,6716.83698897,0.41729669748
4048,6716.83002431,0.417201482712
4049,6716.82306282,0.417106313308
4050,6716.8161045,0.417011189229
4051,6716.80914936,0.416916110433
4052,6716.80219739,0.41682107688
4053,6716.79524859,0.416726088528
4054,6716.78830296,0.416631145338
4055,6716.78136049,0.416536247268
4056,6716.77442118,0.416441394278
4057,6716.76748504,0.416346586327
4058,6716.76055205,0.416251823375
4059,6716.75362221,0.416157105382
4060,6716.74669553,0.416062432306
4061,6716.739772,0.415967804108
4062,6716.73285162,0.415873220747
4063,6716.72593438,0.415778682184
4064,6716.71902029,0.415684188377
4065,6716.71210934,0.415589739287
4066,6716.70520153,0.415495334873
4067,6716.69829686,0.415400975096
4068,6716.69139533,0.415306659916
4069,6716.68449693,0.415212389292
4070,6716.67760166,0.415118163185
4071,6716.67070951,0.415023981555
4072,6716.6638205,0.414929844362
4073,6716.65693461,0.414835751567
4074,6716.65005184,0.414741703129
4075,6716.64317219,0.414647699009
4076,6716.63629567,0.414553739167
4077,6716.62942225,0.414459823564
4078,6716.62255195,0.414365952161
4079,6716.61568476,0.414272124918
4080,6716.60882069,0.414178341795
4081,6716.60195971,0.414084602753
4082,6716.59510185,0.413990907753
4083,6716.58824708,0.413897256756
4084,6716.58139542,0.413803649722
4085,6716.57454686,0.413710086613
4086,6716.56770139,0.413616567389
4087,6716.56085902,0.41352309201
4088,6716.55401974,0.413429660439
4089,6716.54718354,0.413336272636
4090,6716.54035044,0.413242928563
4091,6716.53352042,0.413149628179
4092,6716.52669349,0.413056371448
4093,6716.51986964,0.412963158329
4094,6716.51304886,0.412869988784
4095,6716.50623117,0.412776862775
4096,6716.49941655,0.412683780262
4097,6716.492605,0.412590741208
4098,6716.48579652,0.412497745573
4099,6716.47899111,0.41240479332
4100,6716.47218877,0.412311884409
4101,6716.46538949,0.412219018803
4102,6716.45859328,0.412126196463
4103,6716.45180012,0.412033417351
4104,6716.44501002,0.411940681428
4105,6716.43822298,0.411847988657
4106,6716.431439,0.411755338999
4107,6716.42465806,0.411662732416
4108,6716.41788017,0.41157016887
4109,6716.41110534,0.411477648324
4110,6716.40433354,0.411385170739
4111,6716.39756479,0.411292736076
4112,6716.39079908,0.4112003443
4113,6716.38403641,0.411107995371
4114,6716.37727678,0.411015689251
4115,6716.37052019,0.410923425904
4116,6716.36376662,0.410831205292
4117,6716.35701609,0.410739027376
4118,6716.35026858,0.410646892119
4119,6716.3435241,0.410554799485
4120,6716.33678265,0.410462749434
4121,6716.33004422,0.41037074193
4122,6716.32330881,0.410278776936
4123,6716.31657641,0.410186854414
4124,6716.30984704,0.410094974326
4125,6716.30312068,0.410003136636
4126,6716.29639733,0.409911341307
4127,6716.28967699,0.4098195883
4128,6716.28295965,0.40972787758
4129,6716.27624533,0.409636209109
4130,6716.26953401,0.409544582849
4131,6716.26282568,0.409452998765
4132,6716.25612036,0.409361456819
4133,6716.24941804,0.409269956973
4134,6716.24271871,0.409178499193
4135,6716.23602238,0.409087083439
4136,6716.22932904,0.408995709677
4137,6716.22263869,0.408904377869
4138,6716.21595132,0.408813087978
4139,6716.20926694,0.408721839968
4140,6716.20258555,0.408630633802
4141,6716.19590713,0.408539469444
4142,6716.1892317,0.408448346857
4143,6716.18255924,0.408357266005
4144,6716.17588975,0.408266226852
4145,6716.16922325,0.408175229361
4146,6716.16255971,0.408084273495
4147,6716.15589914,0.407993359219
4148,6716.14924154,0.407902486497
4149,6716.1425869,0.407811655291
4150,6716.13593523,0.407720865567
4151,6716.12928651,0.407630117288
4152,6716.12264076,0.407539410418
4153,6716.11599797,0.40744874492
