job_id,target,target_column,horizon_windows,family,candidate_id,fold,status,failure,full_training_rows,sampled_training_rows,sampled_training_timestamps,validation_rows,training_origin_start,training_origin_end,maximum_training_target_timestamp,validation_origin_start,validation_origin_end,rows,rmse,mae,mape_percent,r_squared,mape_nonzero_rows,mape_zero_actual_rows,fit_seconds,prediction_seconds
travel_time_h1,travel_time,target_travel_time_h1,1,xgboost,xgb_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6510252921,0.8573744773,27.7403839624,0.5337425804,8400,0,0.039044,0.020847
travel_time_h1,travel_time,target_travel_time_h1,1,xgboost,xgb_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.5360585512,0.7773018635,24.50134221,0.588606442,8400,0,0.042794,0.020671
travel_time_h1,travel_time,target_travel_time_h1,1,xgboost,xgb_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6204575273,0.8886449726,27.9214272099,0.5736511012,8400,0,0.037314,0.021625
travel_time_h1,travel_time,target_travel_time_h1,1,xgboost,xgb_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.1879045065,0.7351316424,24.385947423,0.5949339299,8400,0,0.041281,0.02064
travel_time_h1,travel_time,target_travel_time_h1,1,xgboost,xgb_balanced,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,2.2471229408,1.0015271817,25.641182025,0.443605089,8375,0,0.040392,0.020308
travel_time_h1,travel_time,target_travel_time_h1,1,xgboost,xgb_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.7024259819,0.7763790113,22.7692470329,0.504259066,8400,0,0.059252,0.022695
travel_time_h1,travel_time,target_travel_time_h1,1,xgboost,xgb_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.5318145446,0.6808013316,19.2523336859,0.5908765964,8400,0,0.058757,0.022805
travel_time_h1,travel_time,target_travel_time_h1,1,xgboost,xgb_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.5654988307,0.7548099484,21.4974520525,0.602080396,8400,0,0.063178,0.021165
travel_time_h1,travel_time,target_travel_time_h1,1,xgboost,xgb_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.1035019913,0.6069585287,19.4047120648,0.6504502072,8400,0,0.061473,0.021529
travel_time_h1,travel_time,target_travel_time_h1,1,xgboost,xgb_deep,5,success,,118350,2400,96,8375,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T16:00:00+05:30,8375,2.2290823613,0.8915113251,20.3385520261,0.452503039,8375,0,0.062216,0.020239
travel_time_h2,travel_time,target_travel_time_h2,2,linear_regression,linear_default,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.970836012,1.2810963248,41.4851409772,0.3347727642,8400,0,0.038779,0.022991
travel_time_h2,travel_time,target_travel_time_h2,2,linear_regression,linear_default,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.9089338575,1.2342338196,42.2047868013,0.3645149726,8400,0,0.031549,0.0208
travel_time_h2,travel_time,target_travel_time_h2,2,linear_regression,linear_default,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,2.0019597794,1.30539376,44.8820554037,0.3490107405,8400,0,0.033228,0.022803
travel_time_h2,travel_time,target_travel_time_h2,2,linear_regression,linear_default,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.6675679227,1.192563143,39.1439953728,0.1950316948,8400,0,0.033795,0.024785
travel_time_h2,travel_time,target_travel_time_h2,2,linear_regression,linear_default,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,2.5454189808,1.4592077827,43.6197491956,0.2873937518,8350,0,0.031264,0.023073
travel_time_h2,travel_time,target_travel_time_h2,2,decision_tree,tree_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.9443266678,0.9227727516,24.0985750054,0.352548101,8400,0,0.041893,0.021129
travel_time_h2,travel_time,target_travel_time_h2,2,decision_tree,tree_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.6717063548,0.765082524,19.4785542682,0.5126471078,8400,0,0.042432,0.0208
travel_time_h2,travel_time,target_travel_time_h2,2,decision_tree,tree_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.9954972757,0.9174231871,22.0595717819,0.353206859,8400,0,0.04135,0.020502
travel_time_h2,travel_time,target_travel_time_h2,2,decision_tree,tree_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.377724464,0.7271467525,21.1703574335,0.4505395263,8400,0,0.042026,0.02065
travel_time_h2,travel_time,target_travel_time_h2,2,decision_tree,tree_balanced,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,2.5677299069,1.0276121085,21.0302908433,0.2748468324,8350,0,0.041836,0.021564
travel_time_h2,travel_time,target_travel_time_h2,2,decision_tree,tree_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,2.0948146309,0.952714254,23.3237586987,0.2484459141,8400,0,0.047308,0.020999
travel_time_h2,travel_time,target_travel_time_h2,2,decision_tree,tree_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.8481576814,0.8054099983,18.97587671,0.404335656,8400,0,0.047295,0.020995
travel_time_h2,travel_time,target_travel_time_h2,2,decision_tree,tree_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.9399176848,0.8782693335,19.9498901672,0.3887347154,8400,0,0.045639,0.020531
travel_time_h2,travel_time,target_travel_time_h2,2,decision_tree,tree_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.5211223587,0.7467696866,20.2838051737,0.3302079076,8400,0,0.045467,0.021274
travel_time_h2,travel_time,target_travel_time_h2,2,decision_tree,tree_deep,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,2.7482616309,1.0826290264,23.0594781721,0.1692942459,8350,0,0.045836,0.021088
travel_time_h2,travel_time,target_travel_time_h2,2,random_forest,forest_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6116703637,0.7246070057,19.6291322557,0.55514192,8400,0,0.050128,0.037699
travel_time_h2,travel_time,target_travel_time_h2,2,random_forest,forest_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.5523896725,0.6607857689,17.0553951094,0.5797332314,8400,0,0.049239,0.035854
travel_time_h2,travel_time,target_travel_time_h2,2,random_forest,forest_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6932235076,0.767233567,19.0701571008,0.5343155826,8400,0,0.049564,0.03504
travel_time_h2,travel_time,target_travel_time_h2,2,random_forest,forest_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.1957453184,0.6217585995,18.3498401927,0.5861060347,8400,0,0.050219,0.035941
travel_time_h2,travel_time,target_travel_time_h2,2,random_forest,forest_balanced,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,2.3496295827,0.9213045444,19.040728823,0.3928026431,8350,0,0.049083,0.036342
travel_time_h2,travel_time,target_travel_time_h2,2,random_forest,forest_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.5959392717,0.7330252256,19.7824194636,0.5637838237,8400,0,0.072957,0.041275
travel_time_h2,travel_time,target_travel_time_h2,2,random_forest,forest_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.5280268931,0.6391763915,16.0986465475,0.5928208263,8400,0,0.072395,0.038183
travel_time_h2,travel_time,target_travel_time_h2,2,random_forest,forest_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6449910593,0.7351107165,17.8123509218,0.5604682917,8400,0,0.103435,0.037689
travel_time_h2,travel_time,target_travel_time_h2,2,random_forest,forest_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.1148182187,0.576639611,16.6615120585,0.6402342375,8400,0,0.075646,0.03765
travel_time_h2,travel_time,target_travel_time_h2,2,random_forest,forest_deep,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,2.319694288,0.8965042488,18.3859143852,0.4081759963,8350,0,0.072986,0.039483
travel_time_h2,travel_time,target_travel_time_h2,2,xgboost,xgb_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.5829618124,0.8198460224,26.6202802518,0.5708492071,8400,0,0.040028,0.02248
travel_time_h2,travel_time,target_travel_time_h2,2,xgboost,xgb_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.6092162098,0.7862551341,24.4163262518,0.5484016378,8400,0,0.045811,0.020436
travel_time_h2,travel_time,target_travel_time_h2,2,xgboost,xgb_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6874572255,0.8884409129,26.692587437,0.5374819636,8400,0,0.040092,0.020893
travel_time_h2,travel_time,target_travel_time_h2,2,xgboost,xgb_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.2304984532,0.7629735761,25.7279106551,0.5616975885,8400,0,0.038297,0.022036
travel_time_h2,travel_time,target_travel_time_h2,2,xgboost,xgb_balanced,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,2.4373497281,1.0956255125,27.7908951673,0.3466185986,8350,0,0.039375,0.022963
travel_time_h2,travel_time,target_travel_time_h2,2,xgboost,xgb_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.5878872948,0.7640015556,22.9082407498,0.5681743943,8400,0,0.061484,0.021306
travel_time_h2,travel_time,target_travel_time_h2,2,xgboost,xgb_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.5868828523,0.7126777407,20.6366536656,0.5608495871,8400,0,0.059792,0.022703
travel_time_h2,travel_time,target_travel_time_h2,2,xgboost,xgb_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6553649777,0.7748307586,20.8509138796,0.5549071143,8400,0,0.058272,0.01995
travel_time_h2,travel_time,target_travel_time_h2,2,xgboost,xgb_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.1445658234,0.6412841569,20.4467855719,0.6207782278,8400,0,0.060457,0.022638
travel_time_h2,travel_time,target_travel_time_h2,2,xgboost,xgb_deep,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,2.4101825599,1.0122234172,24.2716610665,0.3611028533,8350,0,0.060899,0.021385
travel_time_h3,travel_time,target_travel_time_h3,3,linear_regression,linear_default,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,2.0429729412,1.3284009185,45.9456334264,0.276280958,8400,0,0.030234,0.020442
travel_time_h3,travel_time,target_travel_time_h3,3,linear_regression,linear_default,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,2.0030320035,1.2608338156,42.5599819727,0.3042425391,8400,0,0.030058,0.019645
travel_time_h3,travel_time,target_travel_time_h3,3,linear_regression,linear_default,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,2.0920707753,1.3138620004,44.3725524656,0.2852087364,8400,0,0.030109,0.019997
travel_time_h3,travel_time,target_travel_time_h3,3,linear_regression,linear_default,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.6692775046,1.1653217827,39.1685792358,0.1816977511,8400,0,0.031169,0.020824
travel_time_h3,travel_time,target_travel_time_h3,3,linear_regression,linear_default,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,2.7386279163,1.5820763881,47.5519493102,0.1766991375,8325,0,0.029648,0.020385
travel_time_h3,travel_time,target_travel_time_h3,3,decision_tree,tree_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6308944463,0.7236756911,17.2682239998,0.5387923756,8400,0,0.040702,0.021202
travel_time_h3,travel_time,target_travel_time_h3,3,decision_tree,tree_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.8359841921,0.7853518012,19.3261891236,0.4154522802,8400,0,0.040926,0.020053
travel_time_h3,travel_time,target_travel_time_h3,3,decision_tree,tree_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.8750691307,0.7939017534,17.2152133211,0.4258028158,8400,0,0.041989,0.019542
travel_time_h3,travel_time,target_travel_time_h3,3,decision_tree,tree_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.2291044431,0.6369716343,17.6256472673,0.5563563801,8400,0,0.040581,0.020272
travel_time_h3,travel_time,target_travel_time_h3,3,decision_tree,tree_balanced,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,2.6216848678,1.0972005178,24.3495737083,0.2455100079,8325,0,0.04143,0.020395
travel_time_h3,travel_time,target_travel_time_h3,3,decision_tree,tree_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6318741758,0.702338331,15.6678648736,0.5382380853,8400,0,0.046713,0.020229
travel_time_h3,travel_time,target_travel_time_h3,3,decision_tree,tree_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,2.1536321721,0.871471387,20.6269396373,0.1956868741,8400,0,0.045738,0.020092
travel_time_h3,travel_time,target_travel_time_h3,3,decision_tree,tree_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.9067745915,0.8186050098,17.6429694504,0.406220496,8400,0,0.043061,0.019711
travel_time_h3,travel_time,target_travel_time_h3,3,decision_tree,tree_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.1411316895,0.5856464138,15.688578281,0.6175909206,8400,0,0.04262,0.020818
travel_time_h3,travel_time,target_travel_time_h3,3,decision_tree,tree_deep,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,2.715726918,1.1047486448,23.8019810875,0.1904108061,8325,0,0.044724,0.021127
travel_time_h3,travel_time,target_travel_time_h3,3,random_forest,forest_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.622037397,0.748789238,20.738674569,0.5437882187,8400,0,0.060589,0.03532
travel_time_h3,travel_time,target_travel_time_h3,3,random_forest,forest_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.518622507,0.6405707124,16.4613993238,0.6000720474,8400,0,0.051213,0.035012
travel_time_h3,travel_time,target_travel_time_h3,3,random_forest,forest_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.63355736,0.7057153742,16.8986041114,0.5641919303,8400,0,0.049767,0.034715
travel_time_h3,travel_time,target_travel_time_h3,3,random_forest,forest_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.115119355,0.6051099568,18.1019715955,0.6348264018,8400,0,0.054767,0.035762
travel_time_h3,travel_time,target_travel_time_h3,3,random_forest,forest_balanced,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,2.4205036111,0.978280115,21.595992485,0.3568622847,8325,0,0.06025,0.036112
travel_time_h3,travel_time,target_travel_time_h3,3,random_forest,forest_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.569996068,0.7141076378,19.1202141124,0.5725927349,8400,0,0.072023,0.036762
travel_time_h3,travel_time,target_travel_time_h3,3,random_forest,forest_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.5063481674,0.6316255416,16.0720848876,0.606510795,8400,0,0.073637,0.038176
travel_time_h3,travel_time,target_travel_time_h3,3,random_forest,forest_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6583031849,0.6871095321,14.9718724512,0.5508883095,8400,0,0.071904,0.0377
travel_time_h3,travel_time,target_travel_time_h3,3,random_forest,forest_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.1094718189,0.5977853675,17.024667111,0.638515888,8400,0,0.073805,0.082418
travel_time_h3,travel_time,target_travel_time_h3,3,random_forest,forest_deep,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,2.4210049522,0.9604259206,20.7889614108,0.3565958403,8325,0,0.073354,0.03856
travel_time_h3,travel_time,target_travel_time_h3,3,xgboost,xgb_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T16:00:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,1.6295084062,0.8596633532,27.9058026253,0.5395759709,8400,0,0.039867,0.02088
travel_time_h3,travel_time,target_travel_time_h3,3,xgboost,xgb_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T16:00:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,1.6474224014,0.7971661977,24.4752612201,0.5293565381,8400,0,0.039792,0.021361
travel_time_h3,travel_time,target_travel_time_h3,3,xgboost,xgb_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T16:00:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,1.6507374846,0.7845814204,21.8786313729,0.5549769388,8400,0,0.03641,0.021004
travel_time_h3,travel_time,target_travel_time_h3,3,xgboost,xgb_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T16:00:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,1.2119953331,0.7305810394,24.7017724871,0.5686214382,8400,0,0.037602,0.020696
travel_time_h3,travel_time,target_travel_time_h3,3,xgboost,xgb_balanced,5,success,,118350,2400,96,8325,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T16:00:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:00:00+05:30,8325,2.3807408459,1.0330918604,25.5231538768,0.3778189852,8325,0,0.036026,0.021364
