model_version,horizon_windows,horizon_minutes,split,dimension,slice_value,actual_label,predicted_label,rows
classical_classification_v1,1,30,test,road_id,NL-024,Free-flow,Moderate,37
classical_classification_v1,1,30,test,road_id,NL-024,Free-flow,Heavy,0
classical_classification_v1,1,30,test,road_id,NL-024,Free-flow,Severe,0
classical_classification_v1,1,30,test,road_id,NL-024,Moderate,Free-flow,28
classical_classification_v1,1,30,test,road_id,NL-024,Moderate,Moderate,184
classical_classification_v1,1,30,test,road_id,NL-024,Moderate,Heavy,28
classical_classification_v1,1,30,test,road_id,NL-024,Moderate,Severe,2
classical_classification_v1,1,30,test,road_id,NL-024,Heavy,Free-flow,0
classical_classification_v1,1,30,test,road_id,NL-024,Heavy,Moderate,11
classical_classification_v1,1,30,test,road_id,NL-024,Heavy,Heavy,58
classical_classification_v1,1,30,test,road_id,NL-024,Heavy,Severe,19
classical_classification_v1,1,30,test,road_id,NL-024,Severe,Free-flow,0
classical_classification_v1,1,30,test,road_id,NL-024,Severe,Moderate,1
classical_classification_v1,1,30,test,road_id,NL-024,Severe,Heavy,14
classical_classification_v1,1,30,test,road_id,NL-024,Severe,Severe,47
classical_classification_v1,1,30,test,road_id,NL-025,Free-flow,Free-flow,689
classical_classification_v1,1,30,test,road_id,NL-025,Free-flow,Moderate,26
classical_classification_v1,1,30,test,road_id,NL-025,Free-flow,Heavy,0
classical_classification_v1,1,30,test,road_id,NL-025,Free-flow,Severe,0
classical_classification_v1,1,30,test,road_id,NL-025,Moderate,Free-flow,19
classical_classification_v1,1,30,test,road_id,NL-025,Moderate,Moderate,173
classical_classification_v1,1,30,test,road_id,NL-025,Moderate,Heavy,32
classical_classification_v1,1,30,test,road_id,NL-025,Moderate,Severe,1
classical_classification_v1,1,30,test,road_id,NL-025,Heavy,Free-flow,0
classical_classification_v1,1,30,test,road_id,NL-025,Heavy,Moderate,14
classical_classification_v1,1,30,test,road_id,NL-025,Heavy,Heavy,51
classical_classification_v1,1,30,test,road_id,NL-025,Heavy,Severe,34
classical_classification_v1,1,30,test,road_id,NL-025,Severe,Free-flow,0
classical_classification_v1,1,30,test,road_id,NL-025,Severe,Moderate,1
classical_classification_v1,1,30,test,road_id,NL-025,Severe,Heavy,9
classical_classification_v1,1,30,test,road_id,NL-025,Severe,Severe,37
classical_classification_v1,1,30,test,origin_hour,0,Free-flow,Free-flow,1100
classical_classification_v1,1,30,test,origin_hour,0,Free-flow,Moderate,0
classical_classification_v1,1,30,test,origin_hour,0,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,0,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,0,Moderate,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,0,Moderate,Moderate,0
classical_classification_v1,1,30,test,origin_hour,0,Moderate,Heavy,0
classical_classification_v1,1,30,test,origin_hour,0,Moderate,Severe,0
classical_classification_v1,1,30,test,origin_hour,0,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,0,Heavy,Moderate,0
classical_classification_v1,1,30,test,origin_hour,0,Heavy,Heavy,0
classical_classification_v1,1,30,test,origin_hour,0,Heavy,Severe,0
classical_classification_v1,1,30,test,origin_hour,0,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,0,Severe,Moderate,0
classical_classification_v1,1,30,test,origin_hour,0,Severe,Heavy,0
classical_classification_v1,1,30,test,origin_hour,0,Severe,Severe,0
classical_classification_v1,1,30,test,origin_hour,1,Free-flow,Free-flow,1100
classical_classification_v1,1,30,test,origin_hour,1,Free-flow,Moderate,0
classical_classification_v1,1,30,test,origin_hour,1,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,1,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,1,Moderate,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,1,Moderate,Moderate,0
classical_classification_v1,1,30,test,origin_hour,1,Moderate,Heavy,0
classical_classification_v1,1,30,test,origin_hour,1,Moderate,Severe,0
classical_classification_v1,1,30,test,origin_hour,1,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,1,Heavy,Moderate,0
classical_classification_v1,1,30,test,origin_hour,1,Heavy,Heavy,0
classical_classification_v1,1,30,test,origin_hour,1,Heavy,Severe,0
classical_classification_v1,1,30,test,origin_hour,1,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,1,Severe,Moderate,0
classical_classification_v1,1,30,test,origin_hour,1,Severe,Heavy,0
classical_classification_v1,1,30,test,origin_hour,1,Severe,Severe,0
classical_classification_v1,1,30,test,origin_hour,2,Free-flow,Free-flow,1100
classical_classification_v1,1,30,test,origin_hour,2,Free-flow,Moderate,0
classical_classification_v1,1,30,test,origin_hour,2,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,2,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,2,Moderate,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,2,Moderate,Moderate,0
classical_classification_v1,1,30,test,origin_hour,2,Moderate,Heavy,0
classical_classification_v1,1,30,test,origin_hour,2,Moderate,Severe,0
classical_classification_v1,1,30,test,origin_hour,2,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,2,Heavy,Moderate,0
classical_classification_v1,1,30,test,origin_hour,2,Heavy,Heavy,0
classical_classification_v1,1,30,test,origin_hour,2,Heavy,Severe,0
classical_classification_v1,1,30,test,origin_hour,2,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,2,Severe,Moderate,0
classical_classification_v1,1,30,test,origin_hour,2,Severe,Heavy,0
classical_classification_v1,1,30,test,origin_hour,2,Severe,Severe,0
classical_classification_v1,1,30,test,origin_hour,3,Free-flow,Free-flow,1100
classical_classification_v1,1,30,test,origin_hour,3,Free-flow,Moderate,0
classical_classification_v1,1,30,test,origin_hour,3,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,3,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,3,Moderate,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,3,Moderate,Moderate,0
classical_classification_v1,1,30,test,origin_hour,3,Moderate,Heavy,0
classical_classification_v1,1,30,test,origin_hour,3,Moderate,Severe,0
classical_classification_v1,1,30,test,origin_hour,3,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,3,Heavy,Moderate,0
classical_classification_v1,1,30,test,origin_hour,3,Heavy,Heavy,0
classical_classification_v1,1,30,test,origin_hour,3,Heavy,Severe,0
classical_classification_v1,1,30,test,origin_hour,3,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,3,Severe,Moderate,0
classical_classification_v1,1,30,test,origin_hour,3,Severe,Heavy,0
classical_classification_v1,1,30,test,origin_hour,3,Severe,Severe,0
classical_classification_v1,1,30,test,origin_hour,4,Free-flow,Free-flow,1100
classical_classification_v1,1,30,test,origin_hour,4,Free-flow,Moderate,0
classical_classification_v1,1,30,test,origin_hour,4,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,4,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,4,Moderate,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,4,Moderate,Moderate,0
classical_classification_v1,1,30,test,origin_hour,4,Moderate,Heavy,0
classical_classification_v1,1,30,test,origin_hour,4,Moderate,Severe,0
classical_classification_v1,1,30,test,origin_hour,4,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,4,Heavy,Moderate,0
classical_classification_v1,1,30,test,origin_hour,4,Heavy,Heavy,0
classical_classification_v1,1,30,test,origin_hour,4,Heavy,Severe,0
classical_classification_v1,1,30,test,origin_hour,4,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,4,Severe,Moderate,0
classical_classification_v1,1,30,test,origin_hour,4,Severe,Heavy,0
classical_classification_v1,1,30,test,origin_hour,4,Severe,Severe,0
classical_classification_v1,1,30,test,origin_hour,5,Free-flow,Free-flow,1085
classical_classification_v1,1,30,test,origin_hour,5,Free-flow,Moderate,3
classical_classification_v1,1,30,test,origin_hour,5,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,5,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,5,Moderate,Free-flow,5
classical_classification_v1,1,30,test,origin_hour,5,Moderate,Moderate,7
classical_classification_v1,1,30,test,origin_hour,5,Moderate,Heavy,0
classical_classification_v1,1,30,test,origin_hour,5,Moderate,Severe,0
classical_classification_v1,1,30,test,origin_hour,5,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,5,Heavy,Moderate,0
classical_classification_v1,1,30,test,origin_hour,5,Heavy,Heavy,0
classical_classification_v1,1,30,test,origin_hour,5,Heavy,Severe,0
classical_classification_v1,1,30,test,origin_hour,5,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,5,Severe,Moderate,0
classical_classification_v1,1,30,test,origin_hour,5,Severe,Heavy,0
classical_classification_v1,1,30,test,origin_hour,5,Severe,Severe,0
classical_classification_v1,1,30,test,origin_hour,6,Free-flow,Free-flow,467
classical_classification_v1,1,30,test,origin_hour,6,Free-flow,Moderate,81
classical_classification_v1,1,30,test,origin_hour,6,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,6,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,6,Moderate,Free-flow,59
classical_classification_v1,1,30,test,origin_hour,6,Moderate,Moderate,458
classical_classification_v1,1,30,test,origin_hour,6,Moderate,Heavy,6
classical_classification_v1,1,30,test,origin_hour,6,Moderate,Severe,0
classical_classification_v1,1,30,test,origin_hour,6,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,6,Heavy,Moderate,14
classical_classification_v1,1,30,test,origin_hour,6,Heavy,Heavy,13
classical_classification_v1,1,30,test,origin_hour,6,Heavy,Severe,1
classical_classification_v1,1,30,test,origin_hour,6,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,6,Severe,Moderate,0
classical_classification_v1,1,30,test,origin_hour,6,Severe,Heavy,1
classical_classification_v1,1,30,test,origin_hour,6,Severe,Severe,0
classical_classification_v1,1,30,test,origin_hour,7,Free-flow,Free-flow,52
classical_classification_v1,1,30,test,origin_hour,7,Free-flow,Moderate,8
classical_classification_v1,1,30,test,origin_hour,7,Free-flow,Heavy,1
classical_classification_v1,1,30,test,origin_hour,7,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,7,Moderate,Free-flow,2
classical_classification_v1,1,30,test,origin_hour,7,Moderate,Moderate,291
classical_classification_v1,1,30,test,origin_hour,7,Moderate,Heavy,88
classical_classification_v1,1,30,test,origin_hour,7,Moderate,Severe,5
classical_classification_v1,1,30,test,origin_hour,7,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,7,Heavy,Moderate,42
classical_classification_v1,1,30,test,origin_hour,7,Heavy,Heavy,241
classical_classification_v1,1,30,test,origin_hour,7,Heavy,Severe,125
classical_classification_v1,1,30,test,origin_hour,7,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,7,Severe,Moderate,1
classical_classification_v1,1,30,test,origin_hour,7,Severe,Heavy,57
classical_classification_v1,1,30,test,origin_hour,7,Severe,Severe,187
classical_classification_v1,1,30,test,origin_hour,8,Free-flow,Free-flow,44
classical_classification_v1,1,30,test,origin_hour,8,Free-flow,Moderate,2
classical_classification_v1,1,30,test,origin_hour,8,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,8,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,8,Moderate,Free-flow,4
classical_classification_v1,1,30,test,origin_hour,8,Moderate,Moderate,176
classical_classification_v1,1,30,test,origin_hour,8,Moderate,Heavy,19
classical_classification_v1,1,30,test,origin_hour,8,Moderate,Severe,8
classical_classification_v1,1,30,test,origin_hour,8,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,8,Heavy,Moderate,90
classical_classification_v1,1,30,test,origin_hour,8,Heavy,Heavy,29
classical_classification_v1,1,30,test,origin_hour,8,Heavy,Severe,191
classical_classification_v1,1,30,test,origin_hour,8,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,8,Severe,Moderate,6
classical_classification_v1,1,30,test,origin_hour,8,Severe,Heavy,16
classical_classification_v1,1,30,test,origin_hour,8,Severe,Severe,540
classical_classification_v1,1,30,test,origin_hour,9,Free-flow,Free-flow,46
classical_classification_v1,1,30,test,origin_hour,9,Free-flow,Moderate,33
classical_classification_v1,1,30,test,origin_hour,9,Free-flow,Heavy,3
classical_classification_v1,1,30,test,origin_hour,9,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,9,Moderate,Free-flow,6
classical_classification_v1,1,30,test,origin_hour,9,Moderate,Moderate,448
classical_classification_v1,1,30,test,origin_hour,9,Moderate,Heavy,88
classical_classification_v1,1,30,test,origin_hour,9,Moderate,Severe,3
classical_classification_v1,1,30,test,origin_hour,9,Heavy,Free-flow,1
classical_classification_v1,1,30,test,origin_hour,9,Heavy,Moderate,78
classical_classification_v1,1,30,test,origin_hour,9,Heavy,Heavy,298
classical_classification_v1,1,30,test,origin_hour,9,Heavy,Severe,25
classical_classification_v1,1,30,test,origin_hour,9,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,9,Severe,Moderate,4
classical_classification_v1,1,30,test,origin_hour,9,Severe,Heavy,73
classical_classification_v1,1,30,test,origin_hour,9,Severe,Severe,44
classical_classification_v1,1,30,test,origin_hour,10,Free-flow,Free-flow,317
classical_classification_v1,1,30,test,origin_hour,10,Free-flow,Moderate,120
classical_classification_v1,1,30,test,origin_hour,10,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,10,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,10,Moderate,Free-flow,48
classical_classification_v1,1,30,test,origin_hour,10,Moderate,Moderate,616
classical_classification_v1,1,30,test,origin_hour,10,Moderate,Heavy,7
classical_classification_v1,1,30,test,origin_hour,10,Moderate,Severe,0
classical_classification_v1,1,30,test,origin_hour,10,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,10,Heavy,Moderate,27
classical_classification_v1,1,30,test,origin_hour,10,Heavy,Heavy,13
classical_classification_v1,1,30,test,origin_hour,10,Heavy,Severe,0
classical_classification_v1,1,30,test,origin_hour,10,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,10,Severe,Moderate,0
classical_classification_v1,1,30,test,origin_hour,10,Severe,Heavy,2
classical_classification_v1,1,30,test,origin_hour,10,Severe,Severe,0
classical_classification_v1,1,30,test,origin_hour,11,Free-flow,Free-flow,698
classical_classification_v1,1,30,test,origin_hour,11,Free-flow,Moderate,109
classical_classification_v1,1,30,test,origin_hour,11,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,11,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,11,Moderate,Free-flow,78
classical_classification_v1,1,30,test,origin_hour,11,Moderate,Moderate,260
classical_classification_v1,1,30,test,origin_hour,11,Moderate,Heavy,0
classical_classification_v1,1,30,test,origin_hour,11,Moderate,Severe,0
classical_classification_v1,1,30,test,origin_hour,11,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,11,Heavy,Moderate,5
classical_classification_v1,1,30,test,origin_hour,11,Heavy,Heavy,0
classical_classification_v1,1,30,test,origin_hour,11,Heavy,Severe,0
classical_classification_v1,1,30,test,origin_hour,11,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,11,Severe,Moderate,0
classical_classification_v1,1,30,test,origin_hour,11,Severe,Heavy,0
classical_classification_v1,1,30,test,origin_hour,11,Severe,Severe,0
classical_classification_v1,1,30,test,origin_hour,12,Free-flow,Free-flow,750
classical_classification_v1,1,30,test,origin_hour,12,Free-flow,Moderate,116
classical_classification_v1,1,30,test,origin_hour,12,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,12,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,12,Moderate,Free-flow,53
classical_classification_v1,1,30,test,origin_hour,12,Moderate,Moderate,228
classical_classification_v1,1,30,test,origin_hour,12,Moderate,Heavy,0
classical_classification_v1,1,30,test,origin_hour,12,Moderate,Severe,0
classical_classification_v1,1,30,test,origin_hour,12,Heavy,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,12,Heavy,Moderate,3
classical_classification_v1,1,30,test,origin_hour,12,Heavy,Heavy,0
classical_classification_v1,1,30,test,origin_hour,12,Heavy,Severe,0
classical_classification_v1,1,30,test,origin_hour,12,Severe,Free-flow,0
classical_classification_v1,1,30,test,origin_hour,12,Severe,Moderate,0
classical_classification_v1,1,30,test,origin_hour,12,Severe,Heavy,0
classical_classification_v1,1,30,test,origin_hour,12,Severe,Severe,0
classical_classification_v1,1,30,test,origin_hour,13,Free-flow,Free-flow,737
classical_classification_v1,1,30,test,origin_hour,13,Free-flow,Moderate,89
classical_classification_v1,1,30,test,origin_hour,13,Free-flow,Heavy,0
classical_classification_v1,1,30,test,origin_hour,13,Free-flow,Severe,0
classical_classification_v1,1,30,test,origin_hour,13,Moderate,Free-flow,76
classical_classification_v1,1,30,test,origin_hour,13,Moderate,Moderate,245
